s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,margin,label,gold_db,qwen_top1,ce_predicted,qwen_correct
0.95,0.85,0.5,0.3,0.2,0.2,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.1,1,college_2,computer_student,college_2,0
0.85,0.8,0.75,0.7,0.7,0.65,0.6,0.6,0.55,0.5,0.5,0.45,0.0,0.0,0.0,0.05,1,candidate_poll,candidate_poll,candidate_poll,1
0.95,0.75,0.3,0.2,0.2,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,college_2,computer_student,college_2,0
0.95,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,candidate_poll,candidate_poll,candidate_poll,1
0.95,0.7,0.5,0.4,0.3,0.3,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0,college_2,course_teach,college_2,0
0.95,0.05,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,candidate_poll,candidate_poll,candidate_poll,1
0.95,0.4,0.3,0.3,0.2,0.2,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.55,0,college_2,course_teach,college_2,0
0.9,0.89,0.88,0.85,0.75,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1,candidate_poll,candidate_poll,body_builder,1
0.95,0.9,0.9,0.9,0.85,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,candidate_poll,candidate_poll,candidate_poll,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,candidate_poll,candidate_poll,candidate_poll,1
0.95,0.75,0.7,0.6,0.4,0.3,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.2,1,college_2,college_2,college_2,1
0.95,0.3,0.2,0.2,0.15,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.65,0,college_2,college_2,college_2,1
0.95,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0,candidate_poll,candidate_poll,candidate_poll,1
0.95,0.3,0.25,0.2,0.15,0.15,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.65,0,college_2,college_2,college_2,1
0.95,0.3,0.25,0.2,0.15,0.15,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,college_2,college_2,college_2,1
0.95,0.9,0.9,0.9,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,candidate_poll,candidate_poll,candidate_poll,1
0.95,0.9,0.9,0.85,0.8,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,candidate_poll,candidate_poll,candidate_poll,1
0.95,0.15,0.1,0.1,0.1,0.05,0.05,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.8,0,college_2,college_2,college_2,1
0.95,0.93,0.92,0.9,0.05,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,candidate_poll,body_builder,body_builder,0
0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,candidate_poll,body_builder,body_builder,0
0.95,0.95,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,candidate_poll,synthea,candidate_poll,0
0.95,0.85,0.75,0.7,0.65,0.6,0.2,0.1,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.1,1,college_2,cs_semester,college_2,0
0.85,0.8,0.75,0.7,0.65,0.6,0.6,0.4,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.05,1,college_2,cs_semester,student_transcripts_tracking,0
0.95,0.2,0.15,0.1,0.1,0.05,0.05,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.75,0,college_2,college_2,college_2,1
0.95,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,college_2,cs_semester,college_2,0
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.85,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1,candidate_poll,company_employee,company_employee,0
0.8,0.7,0.3,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,college_2,cs_semester,college_2,0
0.85,0.75,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,card_games,card_games,customers_card_transactions,1
0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,card_games,card_games,card_games,1
0.9,0.85,0.8,0.75,0.7,0.65,0.3,0.2,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.05,1,college_2,computer_student,college_2,0
0.85,0.85,0.85,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,1,card_games,card_games,card_games,1
0.9,0.85,0.8,0.75,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,college_2,computer_student,college_2,0
0.95,0.75,0.65,0.1,0.1,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,college_2,computer_student,college_2,0
0.7,0.6,0.3,0.2,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,1,card_games,language_corpus,sakila_1,0
0.95,0.85,0.65,0.4,0.3,0.3,0.2,0.2,0.2,0.1,0.1,0.05,0.0,0.0,0.0,0.1,1,college_2,computer_student,college_2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,card_games,card_games,card_games,1
0.6,0.4,0.3,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,card_games,language_corpus,sakila_1,0
0.98,0.95,0.85,0.75,0.75,0.7,0.7,0.7,0.1,0.05,0.05,0.01,0.01,0.0,0.0,0.03,1,college_2,college_3,college_2,0
0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,card_games,card_games,tv_shows,1
0.95,0.75,0.65,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,college_2,computer_student,college_2,0
0.95,0.3,0.25,0.2,0.15,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.65,0,college_2,college_2,college_2,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,card_games,card_games,card_games,1
0.95,0.25,0.2,0.2,0.15,0.15,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,college_2,computer_student,college_2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,card_games,card_games,card_games,1
0.85,0.85,0.85,0.85,0.85,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,1,card_games,card_games,card_games,1
0.7,0.3,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,0,card_games,card_games,card_games,1
0.9,0.8,0.7,0.6,0.5,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,college_2,computer_student,college_2,0
0.95,0.85,0.75,0.3,0.15,0.1,0.1,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.1,1,college_2,computer_student,college_2,0
0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,card_games,card_games,card_games,1
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,card_games,card_games,battle_death,1
0.95,0.8,0.8,0.7,0.7,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1,college_2,student_1,college_2,0
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,card_games,card_games,card_games,1
0.95,0.8,0.75,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1,college_2,student_1,college_2,0
0.95,0.85,0.75,0.7,0.6,0.2,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,college_2,computer_student,college_2,0
0.95,0.85,0.75,0.65,0.6,0.6,0.6,0.6,0.6,0.4,0.2,0.1,0.1,0.0,0.0,0.1,1,college_2,college_3,college_2,0
0.85,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.8,0,card_games,card_games,card_games,1
0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,1,card_games,card_games,customers_card_transactions,1
0.95,0.6,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.35,0,college_2,student_1,college_2,0
0.7,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,card_games,card_games,scholar,1
0.95,0.6,0.2,0.15,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0,college_2,cs_semester,college_2,0
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,card_games,card_games,card_games,1
0.95,0.9,0.85,0.1,0.05,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,college_2,college_1,college_1,0
0.95,0.7,0.6,0.2,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.25,0,college_2,department_management,college_2,0
0.8,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.7,0,card_games,card_games,card_games,1
0.95,0.85,0.3,0.2,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.1,1,college_2,college_1,college_2,0
0.6,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.3,0,card_games,card_games,card_games,1
0.7,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.6,0,card_games,card_games,card_games,1
0.95,0.85,0.75,0.65,0.3,0.2,0.15,0.1,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.1,1,college_2,department_management,college_2,0
0.95,0.85,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,college_2,cs_semester,college_2,0
0.95,0.75,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,college_2,cs_semester,college_2,0
0.7,0.6,0.3,0.2,0.2,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,1,card_games,card_games,card_games,1
0.7,0.7,0.5,0.4,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,1,card_games,card_games,card_games,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,card_games,card_games,card_games,1
0.85,0.8,0.75,0.7,0.7,0.65,0.6,0.55,0.55,0.55,0.5,0.05,0.0,0.0,0.0,0.05,1,college_2,student_transcripts_tracking,student_transcripts_tracking,0
0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.1,0.0,0.0,0.0,0.0,1,college_2,student_1,student_transcripts_tracking,0
0.85,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.8,0,card_games,card_games,card_games,1
0.7,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.5,0,card_games,card_games,card_games,1
0.85,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.8,0,card_games,card_games,card_games,1
0.95,0.95,0.9,0.85,0.2,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,1,college_2,college_1,college_1,0
0.95,0.85,0.75,0.7,0.7,0.6,0.3,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.1,1,college_2,college_2,college_2,1
0.6,0.4,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,1,card_games,card_games,card_games,1
0.95,0.6,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.35,0,college_2,college_2,college_2,1
0.95,0.95,0.9,0.7,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,1,college_2,college_1,college_1,0
0.7,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.4,0,card_games,card_games,sing_contest,1
0.95,0.7,0.6,0.5,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,college_2,cs_semester,college_2,0
0.85,0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.01,0.65,0,card_games,card_games,card_games,1
0.9,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,college_2,cs_semester,college_2,0
0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,card_games,card_games,card_games,1
0.95,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.85,0,card_games,card_games,card_games,1
0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,card_games,card_games,card_games,1
0.95,0.9,0.85,0.75,0.7,0.65,0.55,0.45,0.4,0.35,0.3,0.1,0.0,0.0,0.0,0.05,1,college_2,college_3,college_3,0
0.95,0.9,0.9,0.85,0.7,0.2,0.2,0.2,0.2,0.2,0.15,0.1,0.0,0.0,0.0,0.05,1,college_2,student_transcripts_tracking,college_3,0
0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,card_games,card_games,language_corpus,1
0.95,0.3,0.2,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,college_2,college_2,college_2,1
0.95,0.6,0.5,0.3,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.35,0,college_2,college_2,college_2,1
0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,card_games,card_games,card_games,1
0.9,0.85,0.75,0.7,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,1,college_2,college_1,college_2,0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,card_games,card_games,products_gen_characteristics,1
0.9,0.85,0.75,0.6,0.5,0.3,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.05,1,college_2,cs_semester,college_2,0
0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,card_games,card_games,card_games,1
0.95,0.85,0.8,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,college_2,cs_semester,college_2,0
0.95,0.75,0.7,0.6,0.5,0.3,0.2,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.2,1,college_2,cs_semester,college_2,0
0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,card_games,card_games,card_games,1
0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,card_games,card_games,imdb,1
0.7,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,card_games,card_games,card_games,1
0.95,0.85,0.8,0.7,0.6,0.5,0.4,0.3,0.2,0.2,0.1,0.1,0.05,0.0,0.0,0.1,1,college_2,course_teach,college_2,0
0.85,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,card_games,card_games,card_games,1
0.95,0.7,0.7,0.6,0.5,0.4,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.25,0,college_2,course_teach,college_2,0
0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,card_games,card_games,art_1,1
0.95,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,college_2,computer_student,college_2,0
0.85,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,card_games,card_games,card_games,1
0.9,0.85,0.8,0.75,0.7,0.6,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1,college_2,course_teach,college_2,0
0.9,0.85,0.8,0.75,0.7,0.7,0.65,0.6,0.6,0.5,0.4,0.0,0.0,0.0,0.0,0.05,1,college_2,student_1,college_2,0
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,card_games,card_games,card_games,1
0.95,0.9,0.85,0.75,0.7,0.65,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.05,1,college_2,student_1,college_2,0
0.9,0.85,0.1,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,1,card_games,card_games,image_and_language,1
0.9,0.85,0.8,0.75,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1,college_2,icfp_1,college_2,0
0.9,0.8,0.75,0.7,0.6,0.3,0.2,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.1,1,college_2,student_1,college_2,0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,card_games,card_games,sakila_1,1
0.95,0.85,0.7,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,college_2,cs_semester,college_2,0
0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,card_games,card_games,card_games,1
0.85,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1,card_games,card_games,customers_card_transactions,1
0.85,0.75,0.15,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,college_2,cs_semester,college_2,0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,card_games,card_games,sakila_1,1
0.95,0.85,0.15,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,college_2,cs_semester,college_2,0
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,card_games,card_games,sakila_1,1
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,college_2,computer_student,college_2,0
0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.6,0,card_games,card_games,card_games,1
0.85,0.75,0.2,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,college_2,cs_semester,student_transcripts_tracking,0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,card_games,card_games,card_games,1
0.85,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.8,0,card_games,card_games,card_games,1
0.95,0.6,0.2,0.2,0.15,0.1,0.1,0.1,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.35,0,college_2,cs_semester,college_2,0
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,college_2,cs_semester,college_2,0
0.95,0.8,0.7,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1,college_2,cs_semester,college_2,0
0.75,0.6,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.15,1,card_games,card_games,tv_shows,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,card_games,card_games,card_games,1
0.7,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.0,1,card_games,card_games,movie_2,1
0.95,0.4,0.3,0.2,0.2,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0,college_2,cs_semester,college_2,0
0.95,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0,college_2,cs_semester,college_2,0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,card_games,card_games,card_games,1
0.9,0.85,0.75,0.7,0.65,0.5,0.4,0.35,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.05,1,college_2,company_1,hr_1,0
0.7,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0,card_games,card_games,card_games,1
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,card_games,card_games,manufactory_1,1
0.95,0.9,0.85,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1,college_2,company_1,company_1,0
0.95,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,college_2,cs_semester,college_2,0
0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,1,card_games,card_games,customers_card_transactions,1
0.95,0.85,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,college_2,cs_semester,college_2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,card_games,card_games,card_games,1
0.85,0.85,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,card_games,card_games,card_games,1
0.95,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0,college_2,cs_semester,college_2,0
0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,card_games,card_games,card_games,1
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,college_2,cs_semester,college_2,0
0.95,0.05,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.9,0,college_3,college_3,college_3,1
0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,card_games,card_games,card_games,1
0.85,0.15,0.1,0.05,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.7,0,college_3,college_3,college_3,1
0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,card_games,card_games,card_games,1
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,card_games,card_games,country_language,1
0.85,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,card_games,card_games,card_games,1
0.95,0.05,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.9,0,college_3,college_3,college_3,1
0.85,0.75,0.7,0.65,0.6,0.55,0.5,0.4,0.35,0.3,0.2,0.1,0.1,0.0,0.0,0.1,1,college_3,company_1,department_management,0
0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,card_games,card_games,imdb,1
0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,college_3,college_3,college_3,1
0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0,card_games,card_games,card_games,1
0.85,0.75,0.65,0.55,0.15,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,1,college_3,college_3,college_3,1
0.95,0.95,0.9,0.85,0.8,0.8,0.75,0.7,0.6,0.1,0.05,0.05,0.05,0.05,0.0,0.0,1,college_3,department_management,department_management,0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,card_games,card_games,world_1,1
0.85,0.7,0.65,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1,college_3,protein_institute,college_2,0
0.9,0.85,0.8,0.8,0.75,0.7,0.6,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.05,1,college_3,e_learning,e_learning,0
0.2,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,1,card_games,card_games,poker_player,1
0.2,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,1,card_games,card_games,country_language,1
